date,sic,count
17-07-07,e-water-sewerage-waste-etc,2931.154743203815
17-07-07,d-electricity-gas-etc,5377.889571454045
17-07-07,c-manufacturing,46722.87759432518
17-07-07,b-mining-quarrying,1042.5422887033183
17-07-07,i-accomodation-food-services,99005.46891551187
17-08-04,l-real-estate,8631.383884605168
17-08-04,r-arts-entertainment-recreation,12078.786168809376
17-08-04,q-human-health,116905.66144983598
17-08-04,p-education,48758.21471738206
17-08-04,o-public-admin,17591.536224948686
17-08-04,n-admin-support-services,44533.737684003674
17-08-04,m-professional-scientific-technical,68985.74676539842
17-08-04,k-financial-insurance,35937.44270237385
17-08-04,s-other-services,20452.698974284438
17-08-04,i-accomodation-food-services,106306.15978495848
17-08-04,b-mining-quarrying,814.9743225841642
17-08-04,c-manufacturing,39115.90704926368
17-08-04,d-electricity-gas-etc,4979.720562580248
17-08-04,j-information-comms,59182.66401123879
17-08-04,f-construction,40596.66053445673
17-08-04,g-motor-trades-wholesale-retail,156522.4121108902
17-08-04,h-transport-storage,36093.4256429052
17-08-04,e-water-sewerage-waste-etc,2871.920097041416
17-09-08,r-arts-entertainment-recreation,26830.852783977545
17-09-08,q-human-health,139370.41847620063
17-09-08,p-education,49082.95915828393
17-09-08,o-public-admin,16269.911963607481
17-09-08,n-admin-support-services,44742.91485660221
17-09-08,m-professional-scientific-technical,67297.99630922358
17-09-08,l-real-estate,11653.376825003701
17-09-08,k-financial-insurance,34808.48490340165
17-09-08,s-other-services,24591.28187222559
17-09-08,i-accomodation-food-services,89303.14015696043
17-09-08,b-mining-quarrying,1028.1923861441817
17-09-08,c-manufacturing,54720.148976504344
17-09-08,d-electricity-gas-etc,5409.043253454601
17-09-08,j-information-comms,48602.40235210166
17-09-08,f-construction,30034.931427681055
17-09-08,g-motor-trades-wholesale-retail,155474.74489640078
17-09-08,h-transport-storage,32217.056489522427
17-09-08,e-water-sewerage-waste-etc,3843.530628398784
17-10-06,k-financial-insurance,32023.703326900344
17-10-06,r-arts-entertainment-recreation,14055.739311216234
17-10-06,q-human-health,122860.28065381764
17-10-06,p-education,57335.28985198585
17-10-06,o-public-admin,16668.711663046888
17-10-06,n-admin-support-services,59539.81971217207
17-10-06,m-professional-scientific-technical,80236.60418138612
17-10-06,l-real-estate,9411.871404932159
17-10-06,s-other-services,27041.871896266723
17-10-06,j-information-comms,43454.33671091666
17-10-06,h-transport-storage,56526.013199684014
17-10-06,i-accomodation-food-services,105516.96093764591
17-10-06,b-mining-quarrying,844.5497397184716
17-10-06,c-manufacturing,73982.69349830202
17-10-06,d-electricity-gas-etc,5072.767138663038
17-10-06,e-water-sewerage-waste-etc,2994.382944080239
17-10-06,f-construction,30519.163959727157
17-10-06,g-motor-trades-wholesale-retail,172688.62881385878
17-11-03,k-financial-insurance,32771.55273184565
17-11-03,q-human-health,123228.08265301022
17-11-03,p-education,40456.49843063155
17-11-03,o-public-admin,14900.103106860224
17-11-03,n-admin-support-services,58649.05572581577
17-11-03,m-professional-scientific-technical,76661.24763618548
17-11-03,l-real-estate,7891.065607336603
17-11-03,s-other-services,22605.16148015191
17-11-03,r-arts-entertainment-recreation,20659.961724152537
17-11-03,j-information-comms,25869.59892815962
17-11-03,h-transport-storage,41220.16289849497
17-11-03,g-motor-trades-wholesale-retail,149859.4638108407
17-11-03,f-construction,22521.35977066998
17-11-03,e-water-sewerage-waste-etc,2891.1445330642478
17-11-03,d-electricity-gas-etc,4336.3583441141445
17-11-03,c-manufacturing,48850.56692691812
17-11-03,b-mining-quarrying,707.729053372035
17-11-03,i-accomodation-food-services,97804.4654739635
17-12-08,s-other-services,15798.754748375995
17-12-08,r-arts-entertainment-recreation,20556.37254327141
17-12-08,q-human-health,133839.49992672817
17-12-08,p-education,45277.1375302709
17-12-08,o-public-admin,20636.962641340426
17-12-08,n-admin-support-services,52431.0301724929
17-12-08,m-professional-scientific-technical,68079.1253725634
17-12-08,l-real-estate,8990.317884130996
17-12-08,k-financial-insurance,33711.879048154864
17-12-08,b-mining-quarrying,698.0223272000711
17-12-08,i-accomodation-food-services,80773.20722981254
17-12-08,h-transport-storage,32438.376319324914
17-12-08,g-motor-trades-wholesale-retail,113959.14471069824
17-12-08,f-construction,19274.49082193973
17-12-08,e-water-sewerage-waste-etc,3924.002358522436
17-12-08,d-electricity-gas-etc,5016.974349247899
17-12-08,c-manufacturing,40141.85918417891
17-12-08,j-information-comms,39006.55466548466
18-01-05,m-professional-scientific-technical,68235.84499053925
18-01-05,n-admin-support-services,57768.94840377597
18-01-05,o-public-admin,16125.293656180966
18-01-05,l-real-estate,8704.70244313665
18-01-05,q-human-health,127534.14297272857
18-01-05,r-arts-entertainment-recreation,15140.171274382052
18-01-05,s-other-services,27216.82278481412
18-01-05,p-education,43300.7446182334
18-01-05,k-financial-insurance,34589.10837776659
18-01-05,b-mining-quarrying,840.250942274106
18-01-05,i-accomodation-food-services,72312.89309488851
18-01-05,h-transport-storage,42570.656530916225
18-01-05,g-motor-trades-wholesale-retail,119952.52227459932
18-01-05,f-construction,27471.13124012556
18-01-05,e-water-sewerage-waste-etc,3332.9345080788644
18-01-05,d-electricity-gas-etc,5374.924757976907
18-01-05,c-manufacturing,48526.845242114294
18-01-05,j-information-comms,35712.52997251487
18-02-02,m-professional-scientific-technical,64088.43875175509
18-02-02,n-admin-support-services,47804.10222376139
18-02-02,s-other-services,21631.96605277137
18-02-02,r-arts-entertainment-recreation,22019.29733501229
18-02-02,p-education,49266.41502650311
18-02-02,q-human-health,123354.75974306135
18-02-02,l-real-estate,8439.577432011749
18-02-02,o-public-admin,16292.873232074742
18-02-02,k-financial-insurance,39963.878987466676
18-02-02,f-construction,18212.687005863554
18-02-02,i-accomodation-food-services,99913.08344512725
18-02-02,h-transport-storage,47346.50720449215
18-02-02,g-motor-trades-wholesale-retail,125316.00000141132
18-02-02,e-water-sewerage-waste-etc,5608.602070279753
18-02-02,d-electricity-gas-etc,4158.9880506341715
18-02-02,c-manufacturing,69034.86810974985
18-02-02,b-mining-quarrying,931.9145670684518
18-02-02,j-information-comms,33889.627976019074
18-03-02,m-professional-scientific-technical,80201.39988823442
18-03-02,n-admin-support-services,47836.194872984044
18-03-02,o-public-admin,18753.711213014052
18-03-02,s-other-services,19078.35286379238
18-03-02,q-human-health,123288.54149012036
18-03-02,r-arts-entertainment-recreation,28424.01650229643
18-03-02,l-real-estate,10862.816143147576
18-03-02,p-education,52834.72042937235
18-03-02,k-financial-insurance,41317.917283687966
18-03-02,j-information-comms,44675.28166333969
18-03-02,i-accomodation-food-services,78869.91854674777
18-03-02,h-transport-storage,35250.12060312826
18-03-02,g-motor-trades-wholesale-retail,121310.66493412465
18-03-02,f-construction,21099.68434601481
18-03-02,e-water-sewerage-waste-etc,4626.60799565632
18-03-02,d-electricity-gas-etc,3774.4478021109
18-03-02,c-manufacturing,61498.66414135713
18-03-02,b-mining-quarrying,901.886980590958
18-04-06,r-arts-entertainment-recreation,20636.291620560485
18-04-06,q-human-health,121367.93215212315
18-04-06,p-education,48083.11097024795
18-04-06,o-public-admin,17968.768479762424
18-04-06,n-admin-support-services,49391.35015832453
18-04-06,m-professional-scientific-technical,75935.46429117472
18-04-06,l-real-estate,7372.063836377048
18-04-06,k-financial-insurance,35374.44872209139
18-04-06,s-other-services,19553.874595071717
18-04-06,i-accomodation-food-services,90402.15028000902
18-04-06,b-mining-quarrying,1032.8407551389832
18-04-06,c-manufacturing,77498.80493066247
18-04-06,d-electricity-gas-etc,3977.346422105927
18-04-06,j-information-comms,69934.83124224804
18-04-06,f-construction,27843.27417937465
18-04-06,g-motor-trades-wholesale-retail,118315.57955494922
18-04-06,h-transport-storage,39817.78650761098
18-04-06,e-water-sewerage-waste-etc,4557.372060766932
18-05-04,l-real-estate,10560.95071421564
18-05-04,r-arts-entertainment-recreation,21431.625499182945
18-05-04,q-human-health,134971.77269831885
18-05-04,p-education,59347.38442139583
18-05-04,o-public-admin,22641.65469274365
18-05-04,n-admin-support-services,58929.52769095909
18-05-04,m-professional-scientific-technical,64748.23649802838
18-05-04,k-financial-insurance,39904.21506797204
18-05-04,s-other-services,35913.03451648679
18-05-04,i-accomodation-food-services,109689.83692198984
18-05-04,b-mining-quarrying,1294.8849548323938
18-05-04,c-manufacturing,61009.090248300134
18-05-04,d-electricity-gas-etc,3904.684321484302
18-05-04,j-information-comms,36166.26428970636
18-05-04,f-construction,20451.668465277216
18-05-04,g-motor-trades-wholesale-retail,130717.39105432502
18-05-04,h-transport-storage,40714.45775285706
18-05-04,e-water-sewerage-waste-etc,4109.88685467718
18-06-08,k-financial-insurance,38551.0738433594
18-06-08,r-arts-entertainment-recreation,30729.27408570389
18-06-08,q-human-health,138783.03513592237
18-06-08,p-education,49843.39906287337
18-06-08,o-public-admin,15643.74263044177
18-06-08,n-admin-support-services,63191.0386787269
18-06-08,m-professional-scientific-technical,72594.44210188604
18-06-08,l-real-estate,9418.989395489029
18-06-08,s-other-services,19330.337929513196
18-06-08,j-information-comms,52104.084758672
18-06-08,h-transport-storage,39095.462894031
18-06-08,g-motor-trades-wholesale-retail,124488.22727643052
18-06-08,f-construction,31280.746504356535
18-06-08,e-water-sewerage-waste-etc,4611.473663037546
18-06-08,d-electricity-gas-etc,5354.467221444648
18-06-08,c-manufacturing,57628.01788044673
18-06-08,b-mining-quarrying,1173.5942841943572
18-06-08,i-accomodation-food-services,95116.63268082704
18-07-06,l-real-estate,7897.972122506005
18-07-06,r-arts-entertainment-recreation,11164.464566239409
18-07-06,q-human-health,133167.1217849475
18-07-06,p-education,56429.189742393515
18-07-06,s-other-services,22596.98615284255
18-07-06,n-admin-support-services,49568.89765733658
18-07-06,m-professional-scientific-technical,65407.94696932061
18-07-06,k-financial-insurance,36551.93363696837
18-07-06,o-public-admin,20446.556431464243
18-07-06,i-accomodation-food-services,90820.80772432538
18-07-06,b-mining-quarrying,1104.184237255868
18-07-06,c-manufacturing,60509.57188728087
18-07-06,d-electricity-gas-etc,3908.4683224505948
18-07-06,j-information-comms,67481.32240441289
18-07-06,f-construction,28401.475223989135
18-07-06,g-motor-trades-wholesale-retail,136108.9315035476
18-07-06,h-transport-storage,41498.081103472454
18-07-06,e-water-sewerage-waste-etc,3581.7598649473525
18-08-03,l-real-estate,10791.419890286059
18-08-03,r-arts-entertainment-recreation,14223.560149832596
18-08-03,q-human-health,144008.20185375906
18-08-03,p-education,44633.629788015896
18-08-03,o-public-admin,23482.37142481417
18-08-03,n-admin-support-services,72685.46471314268
18-08-03,m-professional-scientific-technical,78945.72523990754
18-08-03,k-financial-insurance,39504.62562427264
18-08-03,s-other-services,24605.69954084151
18-08-03,i-accomodation-food-services,96773.42630695061
18-08-03,b-mining-quarrying,986.2742000421958
18-08-03,c-manufacturing,62760.8625303937
18-08-03,d-electricity-gas-etc,3795.3177483923746
18-08-03,j-information-comms,35988.40594928856
18-08-03,f-construction,26326.39581937137
18-08-03,g-motor-trades-wholesale-retail,155496.08684732564
18-08-03,h-transport-storage,41060.071458803584
18-08-03,e-water-sewerage-waste-etc,3479.530149539246
18-09-07,k-financial-insurance,37549.8480059015
18-09-07,r-arts-entertainment-recreation,24337.02688990008
18-09-07,q-human-health,124597.62734386665
18-09-07,p-education,47144.16265960067
18-09-07,o-public-admin,19369.531471563438
18-09-07,n-admin-support-services,53863.80207748044
18-09-07,m-professional-scientific-technical,85642.1130245528
18-09-07,l-real-estate,11463.522850112588
18-09-07,s-other-services,38218.57433330678
18-09-07,j-information-comms,34510.001193410666
18-09-07,h-transport-storage,45429.05180252365
18-09-07,g-motor-trades-wholesale-retail,148967.2863745309
18-09-07,f-construction,25188.03981451882
18-09-07,e-water-sewerage-waste-etc,4063.6776238841503
18-09-07,d-electricity-gas-etc,4023.6524318019538
18-09-07,c-manufacturing,63840.48948105999
18-09-07,b-mining-quarrying,1276.4860497897168
18-09-07,i-accomodation-food-services,102670.54153869164
18-10-05,m-professional-scientific-technical,82299.64674965083
18-10-05,n-admin-support-services,59328.03575972197
18-10-05,s-other-services,30842.11365430496
18-10-05,r-arts-entertainment-recreation,18394.843324279893
18-10-05,p-education,51796.82851693045
18-10-05,q-human-health,134754.88475047876
18-10-05,l-real-estate,8054.414185760854
18-10-05,o-public-admin,21930.947843527174
18-10-05,k-financial-insurance,38972.2325224983
18-10-05,f-construction,29278.200488090537
18-10-05,i-accomodation-food-services,105557.59977924198
18-10-05,h-transport-storage,63752.29098973406
18-10-05,g-motor-trades-wholesale-retail,175265.05988424303
18-10-05,e-water-sewerage-waste-etc,3639.4434473664282
18-10-05,d-electricity-gas-etc,3868.0639635509483
18-10-05,c-manufacturing,71759.82864124616
18-10-05,b-mining-quarrying,1712.4639277775395
18-10-05,j-information-comms,59875.57371752778
18-11-02,s-other-services,32894.090281445504
18-11-02,r-arts-entertainment-recreation,23116.76413714973
18-11-02,q-human-health,134151.44642179375
18-11-02,p-education,48177.061338047744
18-11-02,n-admin-support-services,59028.65697567116
18-11-02,m-professional-scientific-technical,70143.80983774713
18-11-02,l-real-estate,14192.101434465465
18-11-02,k-financial-insurance,38681.6052426532
18-11-02,o-public-admin,21917.520319011743
18-11-02,i-accomodation-food-services,88683.30361540799
18-11-02,h-transport-storage,40296.79239182529
18-11-02,g-motor-trades-wholesale-retail,164332.1026750566
18-11-02,f-construction,28694.199146291245
18-11-02,e-water-sewerage-waste-etc,3384.639108534882
18-11-02,d-electricity-gas-etc,3775.750639014096
18-11-02,c-manufacturing,61130.43799367986
18-11-02,b-mining-quarrying,1350.415084243481
18-11-02,j-information-comms,67528.14819665246
18-12-07,l-real-estate,18965.51870849984
18-12-07,m-professional-scientific-technical,68705.39668763486
18-12-07,q-human-health,115218.87606029319
18-12-07,o-public-admin,21024.99860607848
18-12-07,p-education,44929.161959583966
18-12-07,k-financial-insurance,33767.08832305
18-12-07,n-admin-support-services,47896.4615388906
18-12-07,j-information-comms,69160.41591685776
18-12-07,f-construction,25750.147495359994
18-12-07,h-transport-storage,37689.26691388451
18-12-07,g-motor-trades-wholesale-retail,118805.76858666302
18-12-07,e-water-sewerage-waste-etc,3635.537589690024
18-12-07,d-electricity-gas-etc,4117.361882871278
18-12-07,c-manufacturing,58639.94852330996
18-12-07,b-mining-quarrying,892.9017069435974
18-12-07,r-arts-entertainment-recreation,20618.488108777674
18-12-07,i-accomodation-food-services,72799.9203010109
18-12-07,s-other-services,23536.872187323846
